id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
479298,Sawtelle,34.04327,-118.46781000000001,Private room,68,0,29
479357,Venice,33.973859999999995,-118.46271000000002,Entire home/apt,150,0,30
482704,Glendale,34.15681,-118.23528,Private room,55,363,7
490221,Brentwood,34.064609999999995,-118.4935,Entire home/apt,550,12,5
492235,Mar Vista,34.00887,-118.45236000000001,Entire home/apt,125,256,30
494305,West Hollywood,34.092490000000005,-118.35656999999999,Entire home/apt,105,320,30
495207,Venice,33.988170000000004,-118.4634,Entire home/apt,350,221,30
496208,Inglewood,33.98001,-118.34647,Private room,50,363,28
498014,Venice,33.99848,-118.46571000000002,Private room,95,90,3
498342,Canoga Park,34.21026,-118.61176999999999,Private room,85,352,30
499612,Downtown,34.04156,-118.23404,Entire home/apt,166,364,30
500559,Santa Monica,34.034040000000005,-118.4719,Entire home/apt,148,0,31
502172,Eagle Rock,34.12634,-118.22381000000001,Entire home/apt,280,336,8
504534,Topanga,34.07208,-118.61547,Entire home/apt,585,280,5
504631,Lake Balboa,34.20025,-118.50018999999999,Entire home/apt,62,252,30
507927,Topanga,34.07284,-118.59539,Entire home/apt,176,0,2
510381,Venice,33.98812,-118.47375,Entire home/apt,180,0,30
512682,Silver Lake,34.0911,-118.27886000000001,Entire home/apt,99,0,30
513313,Glendale,34.20807,-118.23812,Entire home/apt,245,0,1
515705,Echo Park,34.0709,-118.2567,Entire home/apt,262,153,30
518815,Malibu,34.03054,-118.75536000000001,Private room,250,358,2
520181,Hancock Park,34.0777,-118.32619,Entire home/apt,176,343,1
521498,Beverly Grove,34.06995,-118.38346999999999,Entire home/apt,170,21,30
523833,Koreatown,34.05958,-118.29356000000001,Private room,50,312,30
523997,Koreatown,34.05934,-118.29229,Private room,45,344,30
524134,Venice,33.99838,-118.46607,Private room,143,89,2
525586,Downtown,34.05345,-118.24271999999999,Entire home/apt,115,64,30
